System,Dataset,DL_MAPE,LR_MAPE,MAPE_Improv,MAPE_p_value,DL_MAE,LR_MAE,MAE_Improv,MAE_p_value,DL_RMSE,LR_RMSE,RMSE_Improv,RMSE_p_value,DL_R2,LR_R2,R2_Improv,R2_p_value,LR_MAPE_std,DL_MAPE_std,LR_MAE_std,DL_MAE_std,LR_RMSE_std,DL_RMSE_std,LR_R2_std,DL_R2_std,MAPE_significant,MAE_significant,RMSE_significant,R2_significant
lrzip,uiq-32.bin.csv,0.396336952728076,2.148690569558826,81.55448912267285,0.001953125,33.21135827904417,51.00554389495442,34.886767706187506,0.001953125,76.6072533813254,72.50907473350028,-5.6519527561033716,0.001953125,-0.17278818400252713,-0.05500116277315076,-0.11778702122937637,0.001953125,0.3032647505975084,0.05139358266697704,5.03472457940689,7.533256956556983,10.254409856984488,11.626946039178954,0.056741884425102286,0.056618229678335144,True,True,True,True
lrzip,uiq2-16.bin.csv,0.40087340689282086,1.9339822107616491,79.27212542793002,0.001953125,17.945553601783622,28.06776631237824,36.06347793386962,0.001953125,41.654078730721906,40.17641661092529,-3.677934082839022,0.009765625,-0.15992233699992017,-0.08262232905591696,-0.07730000794400321,0.009765625,0.2814010183676973,0.04588569002767016,2.6141734659930527,3.839374864389332,5.602045670951805,6.10360349105505,0.056941342762854966,0.04632456840176752,True,True,True,True
lrzip,uiq2-4.bin.csv,0.5132372985290836,1.2794261963109437,59.88535329283271,0.001953125,4.891493616221244,6.733120303332025,27.351756750869477,0.001953125,10.39498533222313,10.252851033600484,-1.3862904879515459,0.275390625,-0.12396452957378404,-0.10133989650634564,-0.022624633067438393,0.375,0.21097277011779153,0.062234947632246226,0.7912116057936589,0.9577685192806336,1.4802734439203025,1.6666566652976522,0.0689536292891008,0.04897610601726106,True,True,False,False
lrzip,uiq2-8.bin.csv,0.4300649264122214,1.543983223847937,72.14575134175308,0.001953125,9.421359181119684,14.050270473533624,32.945353622432975,0.001953125,21.251053750341928,20.622428263841773,-3.0482612350862315,0.009765625,-0.14503025602749653,-0.0821238046630398,-0.06290645136445673,0.009765625,0.2297416811901736,0.04098009309657132,1.3801596501289857,1.9139562867857016,2.8181183588614127,3.107551246713576,0.05579758633267805,0.04989482469095257,True,True,True,True
lrzip,vmlinux-5.10.tar.csv,0.4613697946622988,0.8110065234927758,43.111457023143345,0.001953125,3.5615696900351006,4.384754007876929,18.773785630004124,0.001953125,6.530343897436609,6.466441860824794,-0.9882101778251184,0.322265625,-0.11355089159255041,-0.09958774965205859,-0.013963141940491822,0.322265625,0.12700359982289083,0.03477456542800814,0.5074703885672761,0.5324198580222066,0.9053651498767963,1.0328515435646692,0.063334327066283,0.06106996392191661,True,True,False,False
x264,blue_sky_1080p25_short.y4m.csv,0.1541797455512693,0.7748893049824708,80.10299734943986,0.001953125,1.4060984339223939,3.1305745315586067,55.084971791987805,0.001953125,2.7989789146317063,4.04671806159678,30.833359971530435,0.001953125,0.921507462373604,0.836220714845202,10.199071371269486,0.001953125,0.03458074969463666,0.007008572521181665,0.05891320912086232,0.05569800381920216,0.0968979393148729,0.10622455119465898,0.0057110127260841595,0.006265037660922445,True,True,True,True
x264,Johnny_1280x720_60_short.y4m.csv,0.1654314966926702,0.8830073808752085,81.26499276498687,0.001953125,1.1781930421108353,2.5590698983524307,53.96010703461541,0.001953125,2.3200936522010496,3.3408242908246195,30.55325721340531,0.001953125,0.9136851423001172,0.8210567882975995,11.281601385280025,0.001953125,0.0416698403790374,0.006756547542827974,0.05005344110016737,0.07537925856999297,0.0893172681068218,0.09814175569361919,0.006357751985288681,0.005222588553541957,True,True,True,True
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,0.14773277996976703,0.7755440085183654,80.95107713461645,0.001953125,3.869706704189741,8.685914899816362,55.44848471550701,0.001953125,7.608290899751999,11.236786458807847,32.29122109205596,0.001953125,0.9261232811904534,0.8391325393252254,10.366746346790485,0.001953125,0.034515184746530765,0.007103612015493225,0.16183577579679018,0.13138813879306344,0.27020517489685364,0.24870835620589404,0.0052606315585227515,0.005544243918781217,True,True,True,True
x264,pedestrian_area_1080p25_short.y4m.csv,0.15196409506049058,0.7068039862529176,78.49982484307709,0.001953125,1.6330478433950042,3.5615260972139744,54.147525560111276,0.001953125,3.2555768658102373,4.618187377127603,29.50531020170245,0.001953125,0.922084391221213,0.8436966860368813,9.290981757027437,0.001953125,0.030940715418185497,0.011489849462838401,0.0642440370007343,0.10975641103536513,0.08241410035665175,0.1474483161900557,0.004852315196113494,0.008229405713754136,True,True,True,True
x264,riverbed_1080p25_short.y4m.csv,0.1600978117352155,0.6503929366707005,75.38444796852485,0.001953125,3.319959662813191,6.668069101217261,50.21107891327746,0.001953125,6.346550988504645,8.845073440815524,28.247616812105434,0.001953125,0.9142790730948542,0.834376017275886,9.576384527426846,0.001953125,0.0279124765621194,0.011272836599455124,0.12402189331030161,0.19046766160422104,0.14366911588113002,0.27762550100888833,0.005412779170109746,0.010812977010796511,True,True,True,True
